date,dist,co,no2,o3,so2,ch4,hcho
2019-03-26,q1,0.03805999830365181,5.726929157390259e-05,0.11066094040870667,8.734210132388398e-05,0,0.00022639959934167564
2019-03-27,q1,0.038630325347185135,6.730662425979972e-05,0.11222945898771286,0,0,0.0002987859770655632
2019-03-28,q1,0,0,0.11273647844791412,0,0,0.00029204480233602226
2019-03-29,q1,0.040546759963035583,0,0.1119086965918541,0,0,0.0003710875753313303
2019-03-30,q1,0.04529353603720665,0,0.11410906165838242,6.384956941474229e-05,0,0.000285899150185287
2019-03-31,q1,0.04671864211559296,0,0.11207016557455063,2.1957201170152985e-05,0,9.996788139687851e-05
2019-04-01,q1,0.03620582073926926,0,0.10809091478586197,0,0,0
2019-04-02,q1,0.03631450608372688,8.590967627242208e-05,0.11355593800544739,0,0,0.0004699498531408608
2019-04-03,q1,0.04265422746539116,0,0.11435090005397797,0,0,0
2019-04-04,q1,0,0,0.11493318527936935,0,0,0
2019-04-05,q1,0,0,0.11473018676042557,0,0,0
2019-04-06,q1,0.043190423399209976,0,0.11238333582878113,0.00021255431056488305,0,0.00036828775773756206
2019-04-07,q1,0.03588441014289856,0,0.11227858066558838,0,0,0.0001955009065568447
2019-04-08,q1,0.03466914966702461,0,0.11402761936187744,6.65737534291111e-05,0,0.0001501503138570115
2019-04-09,q1,0.03353162854909897,0,0.11350603401660919,0,0,8.20593413664028e-05
2019-04-10,q1,0.038699280470609665,5.8366716984892264e-05,0.11400365829467773,6.113597191870213e-05,0,0.000137882714625448
2019-04-11,q1,0,0,0.11309962719678879,4.417801392264664e-05,0,0.0002220982132712379
2019-04-12,q1,0.03190692514181137,0,0.11376601457595825,0,0,0.00024143687915056944
2019-04-13,q1,0.03295142948627472,6.0435031628003344e-05,0.11483161896467209,0,0,7.163124246289954e-05
2019-04-14,q1,0.030968742445111275,4.521795199252665e-05,0.11450745910406113,0.0009440695866942406,0,5.1296912715770304e-05
2019-04-15,q1,0,0,0,0,0,0
2019-04-16,q1,0.03550039604306221,0,0.11293082684278488,0.00016346330812666565,0,0.00029091848409734666
2019-04-17,q1,0.03357011824846268,0,0.11742447316646576,0,0,0.0003769031318370253
2019-04-18,q1,0.03705110773444176,0,0.11740152537822723,0,0,0.00018752439063973725
2019-04-19,q1,0.03625468909740448,6.971488619456068e-05,0.11687744408845901,9.074617264559492e-05,0,0.00010096703044837341
2019-04-20,q1,0.03834473341703415,0,0.11550264805555344,0,0,0.0001474343443987891
2019-04-21,q1,0.03589620813727379,0,0.11652867496013641,0,0,0.00023127635358832777
2019-04-22,q1,0.03084074892103672,5.7092474889941514e-05,0.11900202929973602,0,0,0.0002184249897254631
2019-04-23,q1,0.03537866473197937,7.838109013391659e-05,0,0,0,0
2019-04-24,q1,0.03218502178788185,0,0.11843173950910568,0,0,0.0005639935261569917
2019-04-25,q1,0.03426531329751015,0,0.11970368772745132,0.0002058949030470103,0,0.00040589060517959297
2019-04-26,q1,0.03370748460292816,0,0.1202608272433281,9.716609929455444e-05,0,0.00021090192603878677
2019-04-27,q1,0.034572601318359375,6.678386125713587e-05,0.11757474392652512,1.7481552276876755e-05,0,0.0002564591995906085
2019-04-28,q1,0,0,0.1220225840806961,0,0,0
2019-04-29,q1,0,0,0,0,0,0
2019-04-30,q1,0.036277979612350464,0,0.1206580102443695,0,0,0.0003103485214523971
2019-05-01,q1,0.03992168977856636,0,0.12434016168117523,0,0,0.00027007676544599235
2019-05-02,q1,0,0,0.12331406027078629,8.165713370544836e-05,0,0.0006966256187297404
2019-05-03,q1,0.043189287185668945,0,0.12638965249061584,0,0,0
2019-05-04,q1,0.04827263951301575,5.909072933718562e-05,0.1272953301668167,0.0001787393121048808,0,0.0001401095069013536
2019-05-05,q1,0.045523691922426224,5.3885014494881034e-05,0.12350203841924667,3.6945475585525855e-05,0,0.00026210345095023513
2019-05-06,q1,0.03690753132104874,0,0.12307922542095184,0,0,0.0002521080314181745
2019-05-07,q1,0.043131791055202484,0,0.12116163969039917,0.00012582910130731761,0,0
2019-05-08,q1,0.03499897941946983,0,0.1203841120004654,1.2327582226134837e-05,0,0.00011869457375723869
2019-05-09,q1,0,0,0.12221590429544449,0,0,0
2019-05-10,q1,0,0,0.12076588720083237,0,0,0
2019-05-11,q1,0,0,0.11896452307701111,0,0,0
2019-05-12,q1,0,0,0.12111494690179825,0,0,0
2019-05-13,q1,0.033617809414863586,0,0.11924176663160324,2.8879570891149342e-05,0,0
2019-05-14,q1,0.030114060267806053,0,0.11702011525630951,0,0,0
2019-05-15,q1,0.03389851376414299,4.873241778113879e-05,0.11873643845319748,0.0003759561222977936,0,0.00015586889639962465
2019-05-16,q1,0.03255883976817131,0,0.11929551512002945,0,0,0.00020762652275152504
2019-05-17,q1,0.030569277703762054,0,0.12043920904397964,0,0,6.203703378560022e-05
2019-05-18,q1,0.031861960887908936,0,0.12104864418506622,0,0,0.00024407966702710837
2019-05-19,q1,0.03181782364845276,0,0.12097573280334473,0.00019059826445300132,0,0.00015762272232677788
2019-05-20,q1,0.034298840910196304,0,0.1228630393743515,0,0,0
2019-05-21,q1,0.03454913571476936,0,0.12349468469619751,0,0,0.000300646701361984
2019-05-22,q1,0,0,0.12198778241872787,0,0,0
2019-05-23,q1,0.03387552499771118,0,0.12202005088329315,0,0,0.000218496861634776
2019-05-24,q1,0,0,0.12112832069396973,0,0,0
2019-05-25,q1,0,0,0.12456350773572922,0,0,0
2019-05-26,q1,0.03205651044845581,0,0.12596803903579712,0,0,0
2019-05-27,q1,0.032310038805007935,0,0.12628431618213654,0.00043218766222707927,0,0.00012130447430536151
2019-05-28,q1,0,6.493231194326654e-05,0.12709948420524597,0,0,0.00015927535423543304
2019-05-29,q1,0,0,0.12983401119709015,0.00014291195839177817,0,0.0007044879021123052
2019-05-30,q1,0.04221634194254875,0.0001945263793459162,0.13015401363372803,0,0,0.000374941824702546
2019-05-31,q1,0.0316847525537014,9.659437637310475e-05,0.1273961067199707,5.747078830609098e-05,0,0.00013309066707734019
2019-06-01,q1,0.030868198722600937,9.995647997129709e-05,0.12892568111419678,0.00017870630836114287,0,0.0001944244868354872
2019-06-02,q1,0,0,0.12620700895786285,0,0,0.0004219536785967648
2019-06-03,q1,0,0,0.1250847727060318,0,0,0
2019-06-04,q1,0.033656660467386246,0.00010311049118172377,0.12789519131183624,0,0,0.0003803813015110791
2019-06-05,q1,0,0,0.12878283858299255,0.00011321993224555627,0,0.0001490456925239414
2019-06-06,q1,0.02913927659392357,4.5209664676804096e-05,0.12716612219810486,0.0003346016746945679,0,6.786056474084035e-05
2019-06-07,q1,0,0,0.12479862570762634,0.00037105914088897407,0,0.0003647520497906953
2019-06-08,q1,0.03192828223109245,0,0.12436246126890182,0,0,0
2019-06-09,q1,0.0264375451952219,3.8515805499628186e-05,0.12449663877487183,0,0,0.00016308737394865602
2019-06-10,q1,0,0,0.1214088425040245,0,0,0
2019-06-11,q1,0.02817530930042267,5.151728691998869e-05,0.12292592972517014,0.0005399092915467918,0,0.00016248536121565849
2019-06-12,q1,0,7.739837747067213e-05,0.12085749953985214,0.0008699113968759775,0,0.00022986084513831884
2019-06-13,q1,0.028484730049967766,5.834225157741457e-05,0.12174159288406372,9.687266719993204e-05,0,0.00022714422084391117
2019-06-14,q1,0,0,0.11939021199941635,0,0,0
2019-06-15,q1,0.023813342675566673,0,0.12050999701023102,0,0,0
2019-06-16,q1,0,0,0.11869627982378006,0,0,0
2019-06-17,q1,0,0,0.12091774493455887,0,0,0
2019-06-18,q1,0.0280386321246624,0,0.12076938152313232,0,0,0.00013122161908540875
2019-06-19,q1,0.0274702999740839,5.6383611081400886e-05,0.12322995811700821,0,0,4.6752553316764534e-05
2019-06-20,q1,0.02680470235645771,0,0.12307772785425186,0,0,0
2019-06-21,q1,0,0,0.12444275617599487,8.382544183405116e-05,0,0.0003658748755697161
2019-06-22,q1,0.031192785128951073,0,0.12217602878808975,0,0,0.00021988617663737386
2019-06-23,q1,0.024425359442830086,5.5730837630108e-05,0.12149370461702347,0,0,0.0002744642551988363
2019-06-24,q1,0,0,0.12096500396728516,0,0,0
2019-06-25,q1,0.02975955419242382,0,0.12054041773080826,0,0,0
2019-06-26,q1,0.025342818349599838,0,0.12094882875680923,4.93745828862302e-05,0,0
2019-06-27,q1,0.025089217349886894,0,0.120619997382164,0,0,0.00014418001228477806
2019-06-28,q1,0,0,0.12128013372421265,0,0,3.357439345563762e-05
2019-06-29,q1,0,0,0.1211131289601326,0,0,0.00017192319501191378
2019-06-30,q1,0,0,0.12123211473226547,0,0,0
2019-07-01,q1,0,0,0.12076371908187866,0,0,0
2019-07-02,q1,0,0,0.12018841505050659,0.00012029098434140906,0,0
2019-07-03,q1,0,0,0.12160714715719223,0,0,0
2019-07-04,q1,0.029608972370624542,6.592709542019293e-05,0.124310202896595,3.5044318792643026e-05,0,0.00019395624985918403
2019-07-05,q1,0.029281744733452797,0,0.122761569917202,0,0,0.00016568609862588346
2019-07-06,q1,0,0,0.12065990269184113,0,0,0
2019-07-07,q1,0.02667113021016121,0,0.12040287256240845,0,0,0
2019-07-08,q1,0,0,0.12069743871688843,0,0,0
2019-07-09,q1,0.028424672782421112,0,0.1211479902267456,0,0,0.00028028481756336987
2019-07-10,q1,0.02910848706960678,0,0.12168661504983902,0,0,0.00010744008613983169
2019-07-11,q1,0.028843801468610764,0,0.12235702574253082,0,0,0.00026217070990242064
2019-07-12,q1,0.022373002022504807,0,0.11941388249397278,0,0,0
2019-07-13,q1,0.0244826078414917,0,0.11770790815353394,0,0,0.0001485468674218282
2019-07-14,q1,0.02502245455980301,0,0.11663500964641571,0.00040741782868281007,0,0.00021262893278617412
2019-07-15,q1,0.02967248298227787,0,0.11814320087432861,0.0002919093822129071,0,0.0002529142366256565
2019-07-16,q1,0,0,0.12138614058494568,0,0,0
2019-07-17,q1,0,0,0.11978031694889069,0,0,0
2019-07-18,q1,0,0,0.11939956247806549,0,0,0
2019-07-19,q1,0,0,0.11979179829359055,0.0003129376855213195,0,6.45298496237956e-05
2019-07-20,q1,0.02537037804722786,4.104539402760565e-05,0.11921031028032303,7.635546353412792e-06,0,7.132165774237365e-05
2019-07-21,q1,0.027230150997638702,0,0.12210029363632202,0.00011503255518618971,0,7.2624134190846235e-06
2019-07-22,q1,0.023047443479299545,0,0.122644804418087,0.00013829447561874986,0,0.00020845362450927496
2019-07-23,q1,0,0,0.12370849400758743,0,0,0.00037405782495625317
2019-07-24,q1,0.031802985817193985,6.0125534218968824e-05,0.1202961727976799,0.0002447496517561376,0,0.0003253076283726841
2019-07-25,q1,0.02675417810678482,0,0.11872817575931549,0,0,0
2019-07-26,q1,0.028331127017736435,0,0.1183338388800621,0,0,0.0001250136410817504
2019-07-27,q1,0.02853226661682129,4.622681808541529e-05,0.11896781623363495,0,0,0.0001444420195184648
2019-07-28,q1,0,0,0.12045256793498993,0,0,0
2019-07-29,q1,0.02635732851922512,0,0.11944892257452011,0,0,0.00011178077693330124
2019-07-30,q1,0.024513019248843193,0,0.1200994998216629,0,0,8.017483196454123e-05
2019-07-31,q1,0,0,0.11957765370607376,0,0,0
2019-08-01,q1,0,0,0.1184721365571022,9.102833428187296e-05,0,8.177667768904939e-05
2019-08-02,q1,0.026017362251877785,0,0.1187790185213089,0,0,0
2019-08-03,q1,0,0,0.12022712826728821,0,0,0
2019-08-04,q1,0,0,0.11875252425670624,0.0005025381105951965,0,2.4790415409370326e-05
2019-08-05,q1,0.026595819741487503,0,0.11824198067188263,0,0,0
2019-08-06,q1,0,0,0.11650028824806213,0,0,0
2019-08-07,q1,0,0,0.11952321231365204,0,0,0
2019-08-08,q1,0,0,0.12104848027229309,0,0,0
2019-08-09,q1,0.02840811014175415,0,0.12045682221651077,0,0,0
2019-08-10,q1,0,0,0.1194051131606102,0,0,0.00015804915165062994
2019-08-11,q1,0,0,0.12152260541915894,0,0,0
2019-08-12,q1,0.02890152856707573,0,0.1186884418129921,0,0,0
2019-08-13,q1,0.028350332751870155,0,0.1177014708518982,0,0,0
2019-08-14,q1,0.025431562215089798,0,0.12067386507987976,0,0,0.00020887197752017528
2019-08-15,q1,0.02815069444477558,0,0.1188301369547844,0,0,0.0001658119581406936
2019-08-16,q1,0,0,0.11937612295150757,0,0,0
2019-08-17,q1,0,0,0.11744709312915802,0,0,0
2019-08-18,q1,0.03532545268535614,0,0.11993180215358734,0,0,0.00028514370205812156
2019-08-19,q1,0.028943609446287155,0,0.11953809857368469,0,0,0.00037658383371308446
2019-08-20,q1,0,0,0.11926809698343277,0,0,0
2019-08-21,q1,0,0,0.11949583142995834,0,0,0
2019-08-22,q1,0,0,0.12049850821495056,0,0,0
2019-08-23,q1,0.025910498574376106,0,0.12068026512861252,0,0,0.0001802485203370452
2019-08-24,q1,0,0,0.11994306743144989,0,0,0
2019-08-25,q1,0,0,0.12198828160762787,0,0,0
2019-08-26,q1,0,0,0.12132937461137772,0.0002540936111472547,0,0.00017490520258434117
2019-08-27,q1,0,0,0.11853434890508652,9.20399179449305e-05,0,0.00010841860057553276
2019-08-28,q1,0.02939356490969658,0,0.118946373462677,6.749234307790175e-05,0,0.00020624222815968096
2019-08-29,q1,0,0,0.12015976011753082,0,0,0
2019-08-30,q1,0,0,0.12044943124055862,0,0,0
2019-08-31,q1,0.030009759590029716,0,0.11941782385110855,0,0,0.0001159294624812901
2019-09-01,q1,0.03033977933228016,0,0.11896558105945587,0,0,0
2019-09-02,q1,0.028088228777050972,0,0.12011443823575974,0,0,0
2019-09-03,q1,0,0,0.11944893002510071,0,0,0
2019-09-04,q1,0.032489366829395294,0,0.11640043556690216,0,0,0
2019-09-05,q1,0,0,0.1167934387922287,1.899955896078609e-05,0,0
2019-09-06,q1,0.028440624475479126,3.5097331419819966e-05,0.11797388643026352,0,0,9.355643851449713e-05
2019-09-07,q1,0,0,0.11575870215892792,0,0,0
2019-09-08,q1,0,0,0.1173890009522438,0,0,0
2019-09-09,q1,0.03116142563521862,0,0.11732132732868195,0,0,0.0003170634445268661
2019-09-10,q1,0,0,0.11869419366121292,0,0,0.00029796099988743663
2019-09-11,q1,0.032365407794713974,3.636378824012354e-05,0.11832135170698166,0,0,0.00014663873298559338
2019-09-12,q1,0,0,0.11612015217542648,0,0,0
2019-09-13,q1,0,0,0.11864203959703445,0,0,0
2019-09-14,q1,0.0338144525885582,0,0.11506636440753937,0,0,0
2019-09-15,q1,0,0,0.1158093810081482,0,0,0
2019-09-16,q1,0,0,0.11479677259922028,0,0,0
2019-09-17,q1,0.03338734805583954,0,0.11633226275444031,0.00033419119426980615,0,0
2019-09-18,q1,0,0,0.11678888648748398,0,0,0
2019-09-19,q1,0.05431832745671272,5.9856927691726014e-05,0.11501439660787582,9.875716204987839e-05,0,0.00027994049014523625
2019-09-20,q1,0.04661061614751816,0,0.11351089179515839,0,0,0
2019-09-21,q1,0,0,0.11409012973308563,0.0009097313741222024,0,0.00021559229935519397
2019-09-22,q1,0,0,0.11462229490280151,0,0,0
2019-09-23,q1,0,0,0.11630729585886002,0,0,0
2019-09-24,q1,0.04871390387415886,8.584198803873733e-05,0.11803439259529114,0,0,0
2019-09-25,q1,0.04056626930832863,8.019529923330992e-05,0.11643260717391968,0,0,0.00024302891688421369
2019-09-26,q1,0,0,0.11611977964639664,0,0,0.00020558576215989888
2019-09-27,q1,0.03961843252182007,0,0.11733202636241913,0,0,0.0002861747343558818
2019-09-28,q1,0,0,0.11537405103445053,0,0,0.00010604016279103234
2019-09-29,q1,0.03925466537475586,0,0.11499422788619995,0,0,0.0002684211649466306
2019-09-30,q1,0,0,0.11858333647251129,0,0,0
2019-10-01,q1,0.034726113080978394,0,0.11469177901744843,0,0,0
2019-10-02,q1,0,6.265488627832383e-05,0.11537909507751465,4.747501589008607e-05,0,0.00029744638595730066
2019-10-03,q1,0,0,0.11053938418626785,0,0,0
2019-10-04,q1,0.03817109763622284,0,0.11627643555402756,0,0,5.607691491604783e-06
2019-10-05,q1,0.04444504529237747,0.000105245977465529,0.1149456650018692,0,0,0.0002986718900501728
2019-10-06,q1,0.03751084581017494,0,0.11864316463470459,0,0,0.00027323910035192966
2019-10-07,q1,0,0,0.11735135316848755,0,0,3.3689855627017096e-05
2019-10-08,q1,0,0,0.11603911966085434,0,0,0.0002222798066213727
2019-10-09,q1,0,0,0.11711114645004272,0,0,0
2019-10-10,q1,0.03163650631904602,0,0.11429602652788162,0,0,0.00029038338107056916
2019-10-11,q1,0.033671785145998,0,0.11804775893688202,0.00013437379675451666,0,0.00027653155848383904
2019-10-12,q1,0,0,0.11477036029100418,0,0,0
2019-10-13,q1,0,0,0.11883789300918579,0,0,0
2019-10-14,q1,0.035830456763505936,6.136568845249712e-05,0.11973173916339874,0,0,0.00024258633493445814
2019-10-15,q1,0.02832065522670746,6.417674740077928e-05,0.11833983659744263,0,0,0.00013177293294575065
2019-10-16,q1,0.0382549874484539,7.961599476402625e-05,0.12050075829029083,0.0001420062326360494,0,0.00016215568757615983
2019-10-17,q1,0,0,0.12139170616865158,0.00026452113525010645,0,0.00029337042360566556
2019-10-18,q1,0,0,0.11858764290809631,0,0,0
2019-10-19,q1,0.03635849058628082,0,0.1149904802441597,0,0,0.0001218370525748469
2019-10-20,q1,0.034880027174949646,4.6405115426750854e-05,0.11495468765497208,0,0,7.63725838623941e-05
2019-10-21,q1,0,0,0.11860083788633347,0,0,0
2019-10-22,q1,0.050898969173431396,0,0.12081323564052582,0,0,0.00041775067802518606
2019-10-23,q1,0.038204122334718704,0,0.11977074295282364,0.0001156358775915578,0,0.0003393373917788267
2019-10-24,q1,0.03959579020738602,0,0.1187804639339447,0,0,0.0001969993463717401
2019-10-25,q1,0.040283605456352234,0,0.11880093812942505,9.74652502918616e-05,0,0.0002627980138640851
2019-10-26,q1,0.03532509133219719,4.934110620524734e-05,0.12042439728975296,0,0,0.0003098490124102682
2019-10-27,q1,0,0,0.1172209158539772,0,0,0.0002682088816072792
2019-10-28,q1,0,0,0.11701119691133499,0.0001029026389005594,0,0.0004271366342436522
2019-10-29,q1,0.035879503935575485,8.154396346071735e-05,0.11968762427568436,0.00019257164967712015,0,0.0002162995660910383
2019-10-30,q1,0.04640919342637062,0,0.11790948361158371,0,0,0.00027661534841172397
2019-10-31,q1,0,0,0.117284394800663,0,0,0
2019-11-01,q1,0.03499757871031761,3.0099365176283754e-05,0.11827214062213898,0.0006896783015690744,0,0.00035770615795627236
2019-11-02,q1,0,0,0,0,0,0
2019-11-03,q1,0,0,0.11476591974496841,0,0,0
2019-11-04,q1,0.033594440668821335,0,0.11367803066968918,0,0,0.00018564992933534086
2019-11-05,q1,0,0,0.11751740425825119,0,0,0
2019-11-06,q1,0.04699292406439781,0,0.11588005721569061,0,0,0.0004544206603895873
2019-11-07,q1,0,0,0.11721394956111908,0,0,0
2019-11-08,q1,0,0,0.11606860160827637,0.000550137076061219,0,0.000646731466986239
2019-11-09,q1,0,0,0.11464565247297287,0,0,0
2019-11-10,q1,0,0,0.11644386500120163,0,0,0
2019-11-11,q1,0,0,0.1164298877120018,0,0,0
2019-11-12,q1,0.05632125586271286,0,0.11642861366271973,4.127194551983848e-05,0,0.00033900258131325245
2019-11-13,q1,0.043180081993341446,0,0.11324405670166016,0.00019313753000460565,0,5.866535866516642e-05
2019-11-14,q1,0,0,0.1104813665151596,0,0,0
2019-11-15,q1,0.039409488439559937,8.749105472816154e-05,0.11267869174480438,0,0,0.00028083293000236154
2019-11-16,q1,0.04227264225482941,0,0.11204186081886292,0,0,0
2019-11-17,q1,0.04381321743130684,0,0.1137271374464035,0,0,0
2019-11-18,q1,0,0,0.11252713948488235,0,0,0
2019-11-19,q1,0.0359252505004406,0,0.11288400739431381,0.00031446112552657723,0,0.0002444774436298758
2019-11-20,q1,0.048208799213171005,8.996611722977832e-05,0.11377337574958801,0,0,0.00031158988713286817
2019-11-21,q1,0.04946800321340561,9.638410847401246e-05,0.11245065927505493,7.35698122298345e-05,0,0.0005297453026287258
2019-11-22,q1,0.04860779643058777,0,0.11576822400093079,0,0,0.0005625838530249894
2019-11-23,q1,0.03944001346826553,0,0.11154502630233765,0,0,0
2019-11-24,q1,0.035334356129169464,0,0.10963167250156403,0.00021213755826465786,0,4.783388794749044e-05
2019-11-25,q1,0.042280104011297226,0,0.11125510185956955,0,0,0.00036852582707069814
2019-11-26,q1,0.0326058566570282,5.9274570958223194e-05,0.11320995539426804,3.0199023967725225e-05,0,0.00030067184707149863
2019-11-27,q1,0,0,0.11268731951713562,0,0,0.00035931298043578863
2019-11-28,q1,0.03504209965467453,0,0.11116421222686768,2.4968841898953542e-05,0,0.0003833477385342121
2019-11-29,q1,0.03089023195207119,0,0.10709662735462189,0.00047878423356451094,0,0.0001860527991084382
2019-11-30,q1,0.031378377228975296,0,0.11080651730298996,0,0,0.00011986985191470012
2019-12-01,q1,0.040161121636629105,0,0.10921081900596619,0,0,0.0003935216227546334
2019-12-02,q1,0.036266159266233444,0,0.10859691351652145,0,0,0
2019-12-03,q1,0,0,0.11331456899642944,0,0,0.0003954138373956084
2019-12-04,q1,0,0,0.11285500228404999,0,0,0.0006728352745994925
2019-12-05,q1,0.03648931905627251,0,0.11058080196380615,0,0,0
2019-12-06,q1,0.04304240643978119,0,0.11105000227689743,0,0,0.0001268493797397241
2019-12-07,q1,0.04823591187596321,0,0.1112583726644516,0,0,0.00027036049868911505
2019-12-08,q1,0.04964281618595123,6.50274523650296e-05,0.11193622648715973,0.0003223466919735074,0,0.00033797224750742316
2019-12-09,q1,0.06510652601718903,0.00012202943617012352,0.10998834669589996,0,0,0.0003215827455278486
2019-12-10,q1,0.04958269000053406,0,0.11068262904882431,0.0006025214097462595,0,0.00025824547628872097
2019-12-11,q1,0.05218005180358887,0,0.10986541211605072,0,0,0.0003375960513949394
2019-12-12,q1,0.05270320549607277,0,0.10807352513074875,0.00030955986585468054,0,0.0003546285443007946
2019-12-13,q1,0.037914007902145386,0,0.10804428905248642,0,0,8.793601591605693e-05
2019-12-14,q1,0,0.00018000786076299846,0.11010634899139404,0,0,0.0005358619964681566
2019-12-15,q1,0,9.680957737145945e-05,0.11027362942695618,0,0,0.00039785742410458624
2019-12-16,q1,0.029780331999063492,0,0.10821065306663513,0,0,9.180869528790936e-05
2019-12-17,q1,0.03459674119949341,0,0.10689274221658707,0,0,0.0001910649152705446
2019-12-18,q1,0,0,0.10763544589281082,0,0,0.00039532899972982705
2019-12-19,q1,0.041477084159851074,0,0.1101209968328476,0,0,0
2019-12-20,q1,0.04166920855641365,0,0.1111825481057167,0,0,0.00027111382223665714
2019-12-21,q1,0.03904372453689575,0,0.11186396330595016,0.00013361385208554566,0,0.0002592379751149565
2019-12-22,q1,0.0417318157851696,0,0.11092124879360199,0,0,0.0002797128981910646
2019-12-23,q1,0.04927032068371773,0.00012954014528077096,0.11119180917739868,0,0,0.0002983889717143029
2019-12-24,q1,0.04691516235470772,9.451418736716732e-05,0.11001111567020416,0.0004905153764411807,0,0.00033124032779596746
2019-12-25,q1,0.04780994728207588,0,0.10841144621372223,0.0005923864082433283,0,0
2019-12-26,q1,0,0,0.11843523383140564,0,0,0
2019-12-27,q1,0.049079056829214096,0,0.10811074078083038,0,0,0.00024589389795437455
2019-12-28,q1,0.04394598677754402,0,0.10720836371183395,8.108187466859818e-05,0,0.0003043638716917485
2019-12-29,q1,0.07494725286960602,0.0001367917429888621,0.111009381711483,2.2801696104579605e-06,0,0.0006170126143842936
2019-12-30,q1,0.045428335666656494,0,0.10900942981243134,0,0,0.0001861813507275656
2019-12-31,q1,0.04049981012940407,7.563931285403669e-05,0.11127296090126038,0.0003691977181006223,0,0.0002920608385466039
2020-01-01,q1,0.03564276173710823,4.924903987557627e-05,0.10767988115549088,0,0,0.0003001971053890884
2020-01-02,q1,0.04030302166938782,0,0.10939005017280579,0,0,0
2020-01-03,q1,0.041988980025053024,0.00012049212818965316,0.10837391763925552,0.0001316455309279263,0,0.00015411472122650594
2020-01-04,q1,0,0.0001519125944469124,0.10904762893915176,0.0001132675024564378,0,0.0003302811528556049
2020-01-05,q1,0,8.574498497182503e-05,0.10933348536491394,0,0,0.0002729675034061074
2020-01-06,q1,0.038750890642404556,0,0.10757261514663696,0,0,0
2020-01-07,q1,0.039089135825634,0,0.10712277144193649,0,0,0.0003822096041403711
2020-01-08,q1,0.03864576667547226,0.00010198802192462608,0.10566266626119614,0,0,0.0003506557550281286
2020-01-09,q1,0.05651991441845894,0.00012402325228322297,0.10703222453594208,0,0,8.922842243919149e-05
2020-01-10,q1,0.042571425437927246,0,0.1070176512002945,0,0,0.00031507687526755035
2020-01-11,q1,0,0,0.10678395628929138,0.0005526518798433244,0,0.0007094839820638299
2020-01-12,q1,0,0,0.10704036056995392,0,0,0
2020-01-13,q1,0.05097528174519539,9.449746721656993e-05,0.11114933341741562,0.00024586491053923965,0,0.000303766195429489
2020-01-14,q1,0.06113184243440628,0.00012544715718831867,0.11137032508850098,0,0,0.000387410051189363
2020-01-15,q1,0,9.392677020514384e-05,0.11181610077619553,0.0007052011787891388,0,0.0005185054033063352
2020-01-16,q1,0.05429487302899361,0,0.10958092659711838,0.00024817176745273173,0,0.00037263098056428134
2020-01-17,q1,0.04956516996026039,0,0.10889551043510437,0,0,0.0005671467515639961
2020-01-18,q1,0.05697127431631088,0,0.10717474669218063,0,0,0
2020-01-19,q1,0.05718879774212837,0.0001632111961953342,0.11008642613887787,0,0,0.0004966160631738603
2020-01-20,q1,0.047630492597818375,0.00010760584700619802,0.10963123291730881,0,0,0.0004532919265329838
2020-01-21,q1,0,6.897271669004112e-05,0.1092912033200264,0.0002588352654129267,0,0.00045147535274736583
2020-01-22,q1,0.04442306235432625,0,0.11030395328998566,0,0,0
2020-01-23,q1,0.04478701576590538,0,0.11377674341201782,0,0,0.00020129485346842557
2020-01-24,q1,0,5.763313311035745e-05,0.11148492991924286,2.259755319755641e-06,0,6.657285848632455e-05
2020-01-25,q1,0.035314612090587616,3.073740299441852e-05,0.11097604781389236,0.00020383254741318524,0,0.0002868996234610677
2020-01-26,q1,0.037380628287792206,4.35005385952536e-05,0.11195103824138641,0,0,8.567439363105223e-05
2020-01-27,q1,0.03932061046361923,2.3893253455753438e-05,0.11117135733366013,0,0,0.00010115226177731529
2020-01-28,q1,0.040165651589632034,3.772864874918014e-05,0.11155353486537933,0,0,9.230299474438652e-05
2020-01-29,q1,0.04660267382860184,3.906457277480513e-05,0.11254820972681046,0,0,0.0002644624619279057
2020-01-30,q1,0.055652327835559845,0,0.11196522414684296,0,0,0.00017369295528624207
2020-01-31,q1,0.0609319806098938,0,0.11134879291057587,0,0,0.0003344181750435382
2020-02-01,q1,0.053091756999492645,0,0.10940687358379364,4.796760913450271e-05,0,0
2020-02-02,q1,0.048118896782398224,0,0.11089690774679184,0.00032084170379675925,0,0.00022036611335352063
2020-02-03,q1,0.04855359345674515,7.020070916041732e-05,0.11037128418684006,0,0,0.00023238961875904351
2020-02-04,q1,0.05433421954512596,0.00012358474486973137,0.1105283796787262,0,0,0.00026662045274861157
2020-02-05,q1,0.04362456873059273,0,0.1109883114695549,0.0006544960779137909,0,0.0002616025449242443
2020-02-06,q1,0,0,0.11011718213558197,0,0,0.00048009405145421624
2020-02-07,q1,0,0.00011073316272813827,0.10912839323282242,0.0013173489132896066,0,0.0003285411512479186
2020-02-08,q1,0.03994056582450867,0,0.10859659314155579,0,0,0
2020-02-09,q1,0,0,0.10526874661445618,0,0,0
2020-02-10,q1,0.044177889823913574,0,0.11013351380825043,0,0,0.00021375241340138018
2020-02-11,q1,0.038764774799346924,0,0.1088094636797905,0,0,0
2020-02-12,q1,0.04276115819811821,4.884776717517525e-05,0.11001425236463547,0,0,0.00022852947586216033
